Raw 0x113efc19  Time:  289340441;  DifTime: 239
Raw 0x113efd08  Time:  289340680;  DifTime: 239
Raw 0x113efdf7  Time:  289340919;  DifTime: 239
Raw 0x113efee7  Time:  289341159;  DifTime: 240
Raw 0x113effd7  Time:  289341399;  DifTime: 240
Raw 0x113f00c5  Time:  289341637;  DifTime: 238
Raw 0x113f01b3  Time:  289341875;  DifTime: 238
Raw 0x113f02d0  Time:  289342160;  DifTime: 285
Raw 0x113f03c8  Time:  289342408;  DifTime: 248
Raw 0x113f04b1  Time:  289342641;  DifTime: 233
Raw 0x113f0596  Time:  289342870;  DifTime: 229
Raw 0x113f0680  Time:  289343104;  DifTime: 234
Raw 0x113f0764  Time:  289343332;  DifTime: 228
Raw 0x113f084a  Time:  289343562;  DifTime: 230
Raw 0x113f0930  Time:  289343792;  DifTime: 230
Raw 0x113f0a18  Time:  289344024;  DifTime: 232
Raw 0x113f0b00  Time:  289344256;  DifTime: 232
Raw 0x113f0be5  Time:  289344485;  DifTime: 229
Raw 0x113f0cca  Time:  289344714;  DifTime: 229
Raw 0x113f0db0  Time:  289344944;  DifTime: 230
Raw 0x113f0e95  Time:  289345173;  DifTime: 229
Raw 0x113f0f7a  Time:  289345402;  DifTime: 229
Raw 0x113f1060  Time:  289345632;  DifTime: 230
Raw 0x113f1145  Time:  289345861;  DifTime: 229
Raw 0x113f122a  Time:  289346090;  DifTime: 229
Raw 0x113f1313  Time:  289346323;  DifTime: 233
Raw 0x113f13f7  Time:  289346551;  DifTime: 228
Raw 0x113f1541  Time:  289346881;  DifTime: 330
Raw 0x113f1627  Time:  289347111;  DifTime: 230
Raw 0x113f170f  Time:  289347343;  DifTime: 232
Raw 0x113f183f  Time:  289347647;  DifTime: 304
Raw 0x113f1927  Time:  289347879;  DifTime: 232
Raw 0x113f1a0e  Time:  289348110;  DifTime: 231
Raw 0x113f1af3  Time:  289348339;  DifTime: 229
Raw 0x113f1bda  Time:  289348570;  DifTime: 231
Raw 0x113f1cc5  Time:  289348805;  DifTime: 235
Raw 0x113f1dab  Time:  289349035;  DifTime: 230
Raw 0x113f1e8f  Time:  289349263;  DifTime: 228
Raw 0x113f1f75  Time:  289349493;  DifTime: 230
Raw 0x113f2061  Time:  289349729;  DifTime: 236
Raw 0x113f2148  Time:  289349960;  DifTime: 231
Raw 0x113f2230  Time:  289350192;  DifTime: 232
Raw 0x113f2316  Time:  289350422;  DifTime: 230
Raw 0x113f23fa  Time:  289350650;  DifTime: 228
Raw 0x113f24e1  Time:  289350881;  DifTime: 231
Raw 0x113f25cb  Time:  289351115;  DifTime: 234
Raw 0x113f26b1  Time:  289351345;  DifTime: 230
Raw 0x113f2795  Time:  289351573;  DifTime: 228
Raw 0x113f287f  Time:  289351807;  DifTime: 234
Raw 0x113f2968  Time:  289352040;  DifTime: 233
Raw 0x113f2a8f  Time:  289352335;  DifTime: 295
Raw 0x113f2b72  Time:  289352562;  DifTime: 227
Raw 0x113f2c53  Time:  289352787;  DifTime: 225
Raw 0x113f2d35  Time:  289353013;  DifTime: 226
Raw 0x113f2e17  Time:  289353239;  DifTime: 226
Raw 0x113f2ef8  Time:  289353464;  DifTime: 225
Raw 0x113f2fda  Time:  289353690;  DifTime: 226
Raw 0x113f30bf  Time:  289353919;  DifTime: 229
Raw 0x113f319d  Time:  289354141;  DifTime: 222
Raw 0x113f327b  Time:  289354363;  DifTime: 222
Raw 0x113f335b  Time:  289354587;  DifTime: 224
Raw 0x113f343a  Time:  289354810;  DifTime: 223
Raw 0x113f351d  Time:  289355037;  DifTime: 227
Raw 0x113f3600  Time:  289355264;  DifTime: 227
Raw 0x113f36e0  Time:  289355488;  DifTime: 224
Raw 0x113f37c3  Time:  289355715;  DifTime: 227
Raw 0x113f38a1  Time:  289355937;  DifTime: 222
Raw 0x113f3985  Time:  289356165;  DifTime: 228
Raw 0x113f3a64  Time:  289356388;  DifTime: 223
Raw 0x113f3b46  Time:  289356614;  DifTime: 226
Raw 0x113f3c28  Time:  289356840;  DifTime: 226
Raw 0x113f3d07  Time:  289357063;  DifTime: 223
Raw 0x113f3de6  Time:  289357286;  DifTime: 223
Raw 0x113f3eca  Time:  289357514;  DifTime: 228
Raw 0x113f3ffa  Time:  289357818;  DifTime: 304
Raw 0x113f40dc  Time:  289358044;  DifTime: 226
Raw 0x113f41c0  Time:  289358272;  DifTime: 228
Raw 0x113f42a3  Time:  289358499;  DifTime: 227
Raw 0x113f4385  Time:  289358725;  DifTime: 226
Raw 0x113f4469  Time:  289358953;  DifTime: 228
Raw 0x113f454b  Time:  289359179;  DifTime: 226
Raw 0x113f462b  Time:  289359403;  DifTime: 224
Raw 0x113f4709  Time:  289359625;  DifTime: 222
Raw 0x113f47e7  Time:  289359847;  DifTime: 222
Raw 0x113f48c9  Time:  289360073;  DifTime: 226
Raw 0x113f49a8  Time:  289360296;  DifTime: 223
Raw 0x113f4a8b  Time:  289360523;  DifTime: 227
Raw 0x113f4b6b  Time:  289360747;  DifTime: 224
Raw 0x113f4c4c  Time:  289360972;  DifTime: 225
Raw 0x113f4d30  Time:  289361200;  DifTime: 228
Raw 0x113f4e11  Time:  289361425;  DifTime: 225
Raw 0x113f4ef3  Time:  289361651;  DifTime: 226
Raw 0x113f4fd6  Time:  289361878;  DifTime: 227
Raw 0x113f50ba  Time:  289362106;  DifTime: 228
Raw 0x113f524f  Time:  289362511;  DifTime: 405
Raw 0x113f533d  Time:  289362749;  DifTime: 238
Raw 0x113f5426  Time:  289362982;  DifTime: 233
Raw 0x113f5513  Time:  289363219;  DifTime: 237
Raw 0x113f55fc  Time:  289363452;  DifTime: 233
Raw 0x113f56ea  Time:  289363690;  DifTime: 238
Raw 0x113f57d7  Time:  289363927;  DifTime: 237
Raw 0x113f58c0  Time:  289364160;  DifTime: 233
Raw 0x113f59ab  Time:  289364395;  DifTime: 235
Raw 0x113f5a93  Time:  289364627;  DifTime: 232
Raw 0x113f5b7f  Time:  289364863;  DifTime: 236
Raw 0x113f5c68  Time:  289365096;  DifTime: 233
Raw 0x113f5d50  Time:  289365328;  DifTime: 232
Raw 0x113f5e3b  Time:  289365563;  DifTime: 235
Raw 0x113f5f24  Time:  289365796;  DifTime: 233
Raw 0x113f600e  Time:  289366030;  DifTime: 234
Raw 0x113f60f6  Time:  289366262;  DifTime: 232
Raw 0x113f61e1  Time:  289366497;  DifTime: 235
Raw 0x113f62cb  Time:  289366731;  DifTime: 234
Raw 0x113f641d  Time:  289367069;  DifTime: 338
Raw 0x113f6506  Time:  289367302;  DifTime: 233
Raw 0x113f65ef  Time:  289367535;  DifTime: 233
Raw 0x113f67a3  Time:  289367971;  DifTime: 436
Raw 0x113f6919  Time:  289368345;  DifTime: 374
Raw 0x113f6a0b  Time:  289368587;  DifTime: 242
Raw 0x113f6af9  Time:  289368825;  DifTime: 238
Raw 0x113f6be6  Time:  289369062;  DifTime: 237
Raw 0x113f6cd4  Time:  289369300;  DifTime: 238
Raw 0x113f6dc4  Time:  289369540;  DifTime: 240
Raw 0x113f6eae  Time:  289369774;  DifTime: 234
Raw 0x113f6f9c  Time:  289370012;  DifTime: 238
Raw 0x113f708a  Time:  289370250;  DifTime: 238
Raw 0x113f7177  Time:  289370487;  DifTime: 237
Raw 0x113f7264  Time:  289370724;  DifTime: 237
Raw 0x113f7364  Time:  289370980;  DifTime: 256
Raw 0x113f7454  Time:  289371220;  DifTime: 240
Raw 0x113f7544  Time:  289371460;  DifTime: 240
Raw 0x113f7635  Time:  289371701;  DifTime: 241
Raw 0x113f7721  Time:  289371937;  DifTime: 236
Raw 0x113f7855  Time:  289372245;  DifTime: 308
Raw 0x113f7aa9  Time:  289372841;  DifTime: 596
Raw 0x113f7b96  Time:  289373078;  DifTime: 237
Raw 0x113f7c7b  Time:  289373307;  DifTime: 229
Raw 0x113f7d62  Time:  289373538;  DifTime: 231
Raw 0x113f7e4d  Time:  289373773;  DifTime: 235
Raw 0x113f7f33  Time:  289374003;  DifTime: 230
Raw 0x113f8018  Time:  289374232;  DifTime: 229
Raw 0x113f80fb  Time:  289374459;  DifTime: 227
Raw 0x113f81e0  Time:  289374688;  DifTime: 229
Raw 0x113f82c8  Time:  289374920;  DifTime: 232
Raw 0x113f83ad  Time:  289375149;  DifTime: 229
Raw 0x113f8492  Time:  289375378;  DifTime: 229
Raw 0x113f857a  Time:  289375610;  DifTime: 232
Raw 0x113f8664  Time:  289375844;  DifTime: 234
Raw 0x113f874f  Time:  289376079;  DifTime: 235
Raw 0x113f8832  Time:  289376306;  DifTime: 227
Raw 0x113f8919  Time:  289376537;  DifTime: 231
Raw 0x113f8a01  Time:  289376769;  DifTime: 232
Raw 0x113f8aec  Time:  289377004;  DifTime: 235
Raw 0x113f8bd0  Time:  289377232;  DifTime: 228
Raw 0x113f8cb7  Time:  289377463;  DifTime: 231
Raw 0x113f8d9e  Time:  289377694;  DifTime: 231
Raw 0x113f8ea3  Time:  289377955;  DifTime: 261
Raw 0x113f8f96  Time:  289378198;  DifTime: 243
Raw 0x113f9081  Time:  289378433;  DifTime: 235
Raw 0x113f916a  Time:  289378666;  DifTime: 233
Raw 0x113f9250  Time:  289378896;  DifTime: 230
Raw 0x113f933a  Time:  289379130;  DifTime: 234
Raw 0x113f9420  Time:  289379360;  DifTime: 230
Raw 0x113f9507  Time:  289379591;  DifTime: 231
Raw 0x113f95ef  Time:  289379823;  DifTime: 232
Raw 0x113f96da  Time:  289380058;  DifTime: 235
Raw 0x113f97c3  Time:  289380291;  DifTime: 233
Raw 0x113f98ab  Time:  289380523;  DifTime: 232
Raw 0x113f9993  Time:  289380755;  DifTime: 232
Raw 0x113f9a79  Time:  289380985;  DifTime: 230
Raw 0x113f9b65  Time:  289381221;  DifTime: 236
Raw 0x113f9c4e  Time:  289381454;  DifTime: 233
Raw 0x113f9d3b  Time:  289381691;  DifTime: 237
Raw 0x113f9e22  Time:  289381922;  DifTime: 231
Raw 0x113f9f0b  Time:  289382155;  DifTime: 233
Raw 0x113fa02a  Time:  289382442;  DifTime: 287
Raw 0x113fa117  Time:  289382679;  DifTime: 237
Raw 0x113fa202  Time:  289382914;  DifTime: 235
Raw 0x113fa2ed  Time:  289383149;  DifTime: 235
Raw 0x113fa3da  Time:  289383386;  DifTime: 237
Raw 0x113fa4c4  Time:  289383620;  DifTime: 234
Raw 0x113fa5af  Time:  289383855;  DifTime: 235
Raw 0x113fa69a  Time:  289384090;  DifTime: 235
Raw 0x113fa786  Time:  289384326;  DifTime: 236
Raw 0x113fa872  Time:  289384562;  DifTime: 236
Raw 0x113fa95e  Time:  289384798;  DifTime: 236
Raw 0x113faa47  Time:  289385031;  DifTime: 233
Raw 0x113fab31  Time:  289385265;  DifTime: 234
Raw 0x113fac1c  Time:  289385500;  DifTime: 235
Raw 0x113fad06  Time:  289385734;  DifTime: 234
Raw 0x113fadf5  Time:  289385973;  DifTime: 239
Raw 0x113faee3  Time:  289386211;  DifTime: 238
Raw 0x113fafcf  Time:  289386447;  DifTime: 236
Raw 0x113fb0bd  Time:  289386685;  DifTime: 238
Raw 0x113fb1a7  Time:  289386919;  DifTime: 234
Raw 0x113fb291  Time:  289387153;  DifTime: 234
Raw 0x113fb37d  Time:  289387389;  DifTime: 236
Raw 0x113fb467  Time:  289387623;  DifTime: 234
Raw 0x113fb5ba  Time:  289387962;  DifTime: 339
Raw 0x113fb6d9  Time:  289388249;  DifTime: 287
Raw 0x113fb7cb  Time:  289388491;  DifTime: 242
Raw 0x113fb8b8  Time:  289388728;  DifTime: 237
Raw 0x113fb9a8  Time:  289388968;  DifTime: 240
Raw 0x113fba98  Time:  289389208;  DifTime: 240
Raw 0x113fbb88  Time:  289389448;  DifTime: 240
Raw 0x113fbc77  Time:  289389687;  DifTime: 239
Raw 0x113fbd63  Time:  289389923;  DifTime: 236
Raw 0x113fbe52  Time:  289390162;  DifTime: 239
Raw 0x113fbf41  Time:  289390401;  DifTime: 239
Raw 0x113fc033  Time:  289390643;  DifTime: 242
Raw 0x113fc120  Time:  289390880;  DifTime: 237
Raw 0x113fc20f  Time:  289391119;  DifTime: 239
Raw 0x113fc2fb  Time:  289391355;  DifTime: 236
Raw 0x113fc3eb  Time:  289391595;  DifTime: 240
Raw 0x113fc4db  Time:  289391835;  DifTime: 240
Raw 0x113fc5c9  Time:  289392073;  DifTime: 238
Raw 0x113fc6f3  Time:  289392371;  DifTime: 298
Raw 0x113fc7dd  Time:  289392605;  DifTime: 234
Raw 0x113fc8c4  Time:  289392836;  DifTime: 231
Raw 0x113fc9aa  Time:  289393066;  DifTime: 230
Raw 0x113fca92  Time:  289393298;  DifTime: 232
Raw 0x113fcb77  Time:  289393527;  DifTime: 229
Raw 0x113fcc61  Time:  289393761;  DifTime: 234
Raw 0x113fcd45  Time:  289393989;  DifTime: 228
Raw 0x113fce2c  Time:  289394220;  DifTime: 231
Raw 0x113fcf11  Time:  289394449;  DifTime: 229
Raw 0x113fcff8  Time:  289394680;  DifTime: 231
Raw 0x113fd0df  Time:  289394911;  DifTime: 231
Raw 0x113fd1c3  Time:  289395139;  DifTime: 228
Raw 0x113fd2a7  Time:  289395367;  DifTime: 228
Raw 0x113fd38c  Time:  289395596;  DifTime: 229
Raw 0x113fd472  Time:  289395826;  DifTime: 230
Raw 0x113fd557  Time:  289396055;  DifTime: 229
Raw 0x113fd63a  Time:  289396282;  DifTime: 227
Raw 0x113fd720  Time:  289396512;  DifTime: 230
Raw 0x113fd809  Time:  289396745;  DifTime: 233
Raw 0x113fd8f1  Time:  289396977;  DifTime: 232
Raw 0x113fd9d7  Time:  289397207;  DifTime: 230
Raw 0x113fdabc  Time:  289397436;  DifTime: 229
Raw 0x113fdba0  Time:  289397664;  DifTime: 228
Raw 0x113fdc87  Time:  289397895;  DifTime: 231
Raw 0x113fdd6d  Time:  289398125;  DifTime: 230
Raw 0x113fdeab  Time:  289398443;  DifTime: 318
Raw 0x113fdf94  Time:  289398676;  DifTime: 233
Raw 0x113fe07c  Time:  289398908;  DifTime: 232
Raw 0x113fe163  Time:  289399139;  DifTime: 231
Raw 0x113fe248  Time:  289399368;  DifTime: 229
Raw 0x113fe32e  Time:  289399598;  DifTime: 230
Raw 0x113fe415  Time:  289399829;  DifTime: 231
Raw 0x113fe4fd  Time:  289400061;  DifTime: 232
Raw 0x113fe5e7  Time:  289400295;  DifTime: 234
Raw 0x113fe6cc  Time:  289400524;  DifTime: 229
Raw 0x113fe7b3  Time:  289400755;  DifTime: 231
Raw 0x113fe89d  Time:  289400989;  DifTime: 234
Raw 0x113fe98a  Time:  289401226;  DifTime: 237
Raw 0x113fea70  Time:  289401456;  DifTime: 230
Raw 0x113feb59  Time:  289401689;  DifTime: 233
Raw 0x113fec44  Time:  289401924;  DifTime: 235
Raw 0x113fed2b  Time:  289402155;  DifTime: 231
Raw 0x113fee3f  Time:  289402431;  DifTime: 276
Raw 0x113fef28  Time:  289402664;  DifTime: 233
Raw 0x113ff011  Time:  289402897;  DifTime: 233
Raw 0x113ff0f8  Time:  289403128;  DifTime: 231
Raw 0x113ff1df  Time:  289403359;  DifTime: 231
Raw 0x113ff2c8  Time:  289403592;  DifTime: 233
Raw 0x113ff3b0  Time:  289403824;  DifTime: 232
Raw 0x113ff497  Time:  289404055;  DifTime: 231
Raw 0x113ff57c  Time:  289404284;  DifTime: 229
Raw 0x113ff661  Time:  289404513;  DifTime: 229
Raw 0x113ff746  Time:  289404742;  DifTime: 229
Raw 0x113ff82a  Time:  289404970;  DifTime: 228
Raw 0x113ff910  Time:  289405200;  DifTime: 230
Raw 0x113ff9f7  Time:  289405431;  DifTime: 231
Raw 0x113ffadb  Time:  289405659;  DifTime: 228
Raw 0x113ffbc4  Time:  289405892;  DifTime: 233
Raw 0x113ffcaa  Time:  289406122;  DifTime: 230
Raw 0x113ffd8d  Time:  289406349;  DifTime: 227
Raw 0x113ffe73  Time:  289406579;  DifTime: 230
Raw 0x113fff59  Time:  289406809;  DifTime: 230
Raw 0x11400042  Time:  289407042;  DifTime: 233
Raw 0x11400127  Time:  289407271;  DifTime: 229
Raw 0x11400210  Time:  289407504;  DifTime: 233
Raw 0x114002f6  Time:  289407734;  DifTime: 230
Raw 0x11400443  Time:  289408067;  DifTime: 333
Raw 0x11400530  Time:  289408304;  DifTime: 237
Raw 0x1140067b  Time:  289408635;  DifTime: 331
Raw 0x11400769  Time:  289408873;  DifTime: 238
Raw 0x11400855  Time:  289409109;  DifTime: 236
Raw 0x1140093c  Time:  289409340;  DifTime: 231
Raw 0x11400a24  Time:  289409572;  DifTime: 232
Raw 0x11400b0f  Time:  289409807;  DifTime: 235
Raw 0x11400bf6  Time:  289410038;  DifTime: 231
Raw 0x11400ce2  Time:  289410274;  DifTime: 236
Raw 0x11400dc8  Time:  289410504;  DifTime: 230
Raw 0x11400eb2  Time:  289410738;  DifTime: 234
Raw 0x11400f9b  Time:  289410971;  DifTime: 233
Raw 0x11401083  Time:  289411203;  DifTime: 232
Raw 0x1140116a  Time:  289411434;  DifTime: 231
Raw 0x1140124f  Time:  289411663;  DifTime: 229
Raw 0x11401337  Time:  289411895;  DifTime: 232
Raw 0x1140141e  Time:  289412126;  DifTime: 231
Raw 0x1140154a  Time:  289412426;  DifTime: 300
Raw 0x11401632  Time:  289412658;  DifTime: 232
Raw 0x1140171c  Time:  289412892;  DifTime: 234
Raw 0x11401803  Time:  289413123;  DifTime: 231
Raw 0x114018e9  Time:  289413353;  DifTime: 230
Raw 0x114019d1  Time:  289413585;  DifTime: 232
Raw 0x11401ab8  Time:  289413816;  DifTime: 231
Raw 0x11401b9e  Time:  289414046;  DifTime: 230
Raw 0x11401c83  Time:  289414275;  DifTime: 229
Raw 0x11401d68  Time:  289414504;  DifTime: 229
Raw 0x11401e50  Time:  289414736;  DifTime: 232
Raw 0x11401f3b  Time:  289414971;  DifTime: 235
Raw 0x1140201f  Time:  289415199;  DifTime: 228
Raw 0x11402105  Time:  289415429;  DifTime: 230
Raw 0x114021e9  Time:  289415657;  DifTime: 228
Raw 0x114022d3  Time:  289415891;  DifTime: 234
Raw 0x114023b9  Time:  289416121;  DifTime: 230
Raw 0x114024a4  Time:  289416356;  DifTime: 235
Raw 0x11402589  Time:  289416585;  DifTime: 229
Raw 0x11402670  Time:  289416816;  DifTime: 231
Raw 0x11402758  Time:  289417048;  DifTime: 232
Raw 0x11402840  Time:  289417280;  DifTime: 232
Raw 0x11402927  Time:  289417511;  DifTime: 231
Raw 0x11402a0b  Time:  289417739;  DifTime: 228
Raw 0x11402af0  Time:  289417968;  DifTime: 229
Raw 0x11402bd6  Time:  289418198;  DifTime: 230
Raw 0x11402cbe  Time:  289418430;  DifTime: 232
Raw 0x11402dc4  Time:  289418692;  DifTime: 262
Raw 0x11402ec5  Time:  289418949;  DifTime: 257
Raw 0x11402fae  Time:  289419182;  DifTime: 233
Raw 0x11403095  Time:  289419413;  DifTime: 231
Raw 0x1140317c  Time:  289419644;  DifTime: 231
Raw 0x11403262  Time:  289419874;  DifTime: 230
Raw 0x11403348  Time:  289420104;  DifTime: 230
Raw 0x1140342e  Time:  289420334;  DifTime: 230
Raw 0x11403516  Time:  289420566;  DifTime: 232
Raw 0x114035fe  Time:  289420798;  DifTime: 232
Raw 0x114036e9  Time:  289421033;  DifTime: 235
Raw 0x114037cf  Time:  289421263;  DifTime: 230
Raw 0x114038b6  Time:  289421494;  DifTime: 231
Raw 0x1140399d  Time:  289421725;  DifTime: 231
Raw 0x11403a86  Time:  289421958;  DifTime: 233
Raw 0x11403b6b  Time:  289422187;  DifTime: 229
Raw 0x11403cf4  Time:  289422580;  DifTime: 393
Raw 0x11403dde  Time:  289422814;  DifTime: 234
Raw 0x11403ec8  Time:  289423048;  DifTime: 234
Raw 0x11403fb0  Time:  289423280;  DifTime: 232
Raw 0x11404095  Time:  289423509;  DifTime: 229
Raw 0x1140417d  Time:  289423741;  DifTime: 232
Raw 0x11404266  Time:  289423974;  DifTime: 233
Raw 0x1140434c  Time:  289424204;  DifTime: 230
Raw 0x11404435  Time:  289424437;  DifTime: 233
Raw 0x1140451c  Time:  289424668;  DifTime: 231
Raw 0x11404602  Time:  289424898;  DifTime: 230
Raw 0x114046e8  Time:  289425128;  DifTime: 230
Raw 0x114047d2  Time:  289425362;  DifTime: 234
Raw 0x114048bc  Time:  289425596;  DifTime: 234
Raw 0x114049a5  Time:  289425829;  DifTime: 233
Raw 0x11404a90  Time:  289426064;  DifTime: 235
Raw 0x11404b7c  Time:  289426300;  DifTime: 236
Raw 0x11404c64  Time:  289426532;  DifTime: 232
Raw 0x11404d4a  Time:  289426762;  DifTime: 230
Raw 0x11404e36  Time:  289426998;  DifTime: 236
Raw 0x11404f1b  Time:  289427227;  DifTime: 229
Raw 0x11405002  Time:  289427458;  DifTime: 231
Raw 0x114050ed  Time:  289427693;  DifTime: 235
Raw 0x114051d4  Time:  289427924;  DifTime: 231
Raw 0x114052bc  Time:  289428156;  DifTime: 232
Raw 0x11405407  Time:  289428487;  DifTime: 331
Raw 0x114054ee  Time:  289428718;  DifTime: 231
Raw 0x11405601  Time:  289428993;  DifTime: 275
Raw 0x114056ec  Time:  289429228;  DifTime: 235
Raw 0x114057d3  Time:  289429459;  DifTime: 231
Raw 0x114058ba  Time:  289429690;  DifTime: 231
Raw 0x114059a4  Time:  289429924;  DifTime: 234
Raw 0x11405a8e  Time:  289430158;  DifTime: 234
Raw 0x11405b76  Time:  289430390;  DifTime: 232
Raw 0x11405c5b  Time:  289430619;  DifTime: 229
Raw 0x11405d43  Time:  289430851;  DifTime: 232
Raw 0x11405e2c  Time:  289431084;  DifTime: 233
Raw 0x11405f15  Time:  289431317;  DifTime: 233
Raw 0x11406003  Time:  289431555;  DifTime: 238
Raw 0x114060ed  Time:  289431789;  DifTime: 234
Raw 0x114061d6  Time:  289432022;  DifTime: 233
Raw 0x114062c0  Time:  289432256;  DifTime: 234
Raw 0x11406433  Time:  289432627;  DifTime: 371
Raw 0x11406526  Time:  289432870;  DifTime: 243
Raw 0x11406613  Time:  289433107;  DifTime: 237
Raw 0x11406702  Time:  289433346;  DifTime: 239
Raw 0x114067ef  Time:  289433583;  DifTime: 237
Raw 0x114068db  Time:  289433819;  DifTime: 236
Raw 0x114069cd  Time:  289434061;  DifTime: 242
Raw 0x11406abc  Time:  289434300;  DifTime: 239
Raw 0x11406ba9  Time:  289434537;  DifTime: 237
Raw 0x11406c94  Time:  289434772;  DifTime: 235
Raw 0x11406d81  Time:  289435009;  DifTime: 237
Raw 0x11406e70  Time:  289435248;  DifTime: 239
Raw 0x11406f5e  Time:  289435486;  DifTime: 238
Raw 0x1140704a  Time:  289435722;  DifTime: 236
Raw 0x11407137  Time:  289435959;  DifTime: 237
Raw 0x11407223  Time:  289436195;  DifTime: 236
Raw 0x1140730f  Time:  289436431;  DifTime: 236
Raw 0x114073fc  Time:  289436668;  DifTime: 237
Raw 0x114074e9  Time:  289436905;  DifTime: 237
Raw 0x114075d7  Time:  289437143;  DifTime: 238
Raw 0x114076c3  Time:  289437379;  DifTime: 236
Raw 0x114077ae  Time:  289437614;  DifTime: 235
Raw 0x1140789c  Time:  289437852;  DifTime: 238
Raw 0x1140798d  Time:  289438093;  DifTime: 241
Raw 0x11407a79  Time:  289438329;  DifTime: 236
Raw 0x11407b68  Time:  289438568;  DifTime: 239
Raw 0x11407c56  Time:  289438806;  DifTime: 238
Raw 0x11407d5f  Time:  289439071;  DifTime: 265
Raw 0x11407e59  Time:  289439321;  DifTime: 250
Raw 0x11407f48  Time:  289439560;  DifTime: 239
Raw 0x11408035  Time:  289439797;  DifTime: 237
Raw 0x11408124  Time:  289440036;  DifTime: 239
Raw 0x11408214  Time:  289440276;  DifTime: 240
Raw 0x11408303  Time:  289440515;  DifTime: 239
Raw 0x114083f1  Time:  289440753;  DifTime: 238
Raw 0x114084de  Time:  289440990;  DifTime: 237
Raw 0x114085cb  Time:  289441227;  DifTime: 237
Raw 0x114086bc  Time:  289441468;  DifTime: 241
Raw 0x114087ad  Time:  289441709;  DifTime: 241
Raw 0x1140889b  Time:  289441947;  DifTime: 238
Raw 0x11408989  Time:  289442185;  DifTime: 238
Raw 0x11408abd  Time:  289442493;  DifTime: 308
Raw 0x11408ba7  Time:  289442727;  DifTime: 234
Raw 0x11408c90  Time:  289442960;  DifTime: 233
Raw 0x11408d77  Time:  289443191;  DifTime: 231
Raw 0x11408e5e  Time:  289443422;  DifTime: 231
Raw 0x11408f46  Time:  289443654;  DifTime: 232
Raw 0x1140902d  Time:  289443885;  DifTime: 231
Raw 0x11409112  Time:  289444114;  DifTime: 229
Raw 0x114091fa  Time:  289444346;  DifTime: 232
Raw 0x114092e0  Time:  289444576;  DifTime: 230
Raw 0x114093c7  Time:  289444807;  DifTime: 231
Raw 0x114094ad  Time:  289445037;  DifTime: 230
Raw 0x11409591  Time:  289445265;  DifTime: 228
Raw 0x11409679  Time:  289445497;  DifTime: 232
Raw 0x1140975f  Time:  289445727;  DifTime: 230
Raw 0x11409844  Time:  289445956;  DifTime: 229
Raw 0x1140992a  Time:  289446186;  DifTime: 230
Raw 0x11409a12  Time:  289446418;  DifTime: 232
Raw 0x11409af7  Time:  289446647;  DifTime: 229
Raw 0x11409be5  Time:  289446885;  DifTime: 238
Raw 0x11409ccc  Time:  289447116;  DifTime: 231
Raw 0x11409daf  Time:  289447343;  DifTime: 227
Raw 0x11409e95  Time:  289447573;  DifTime: 230
Raw 0x11409f7c  Time:  289447804;  DifTime: 231
Raw 0x1140a063  Time:  289448035;  DifTime: 231
